id,left_ankle_x,left_ankle_y,right_ankle_x,right_ankle_y,left_heel_x,left_heel_y,right_heel_x,right_heel_y,left_foot_index_x,left_foot_index_y,right_foot_index_x,right_foot_index_y,left_wrist_x,left_wrist_y,right_wrist_x,right_wrist_y,left_pinky_x,left_pinky_y,right_pinky_x,right_pinky_y,left_index_x,left_index_y,right_index_x,right_index_y,left_thumb_x,left_thumb_y,right_thumb_x,right_thumb_y,left_shoulder_x,left_shoulder_y,right_shoulder_x,right_shoulder_y,label
243,424.84778,1317.6287,187.06087,1321.1016,400.85858,1349.8363,202.20325,1356.7214,457.04474,1428.393,159.46556,1429.5057,479.7978,751.8347,189.45358,728.5251,478.96652,798.64124,188.76874,777.5158,453.14346,780.95825,216.36723,759.3353,438.3971,763.559,226.61053,737.1827,466.8587,443.73352,217.96295,433.01907,3
244,402.1939,1318.794,167.02022,1327.1533,379.64575,1349.558,183.50896,1359.6279,425.76544,1434.398,145.35744,1438.606,463.26114,795.68665,241.93547,301.97388,474.56277,847.00793,261.786,273.44986,457.43173,844.5175,259.8861,270.34674,437.0671,827.9343,259.07825,282.00925,419.86557,459.9728,215.6933,413.80457,2
245,432.94498,1306.8047,197.95651,1338.2728,410.0591,1343.5027,217.25375,1379.2595,459.29462,1411.5364,174.50674,1442.6703,512.5726,767.34094,143.87526,750.936,523.2293,817.1793,125.6101,799.05566,500.1026,811.92944,145.86469,794.61255,479.41797,795.7025,162.63295,775.7737,456.95786,440.0199,218.67632,434.6799,3
246,461.58887,1357.7163,199.30023,1376.7346,440.72556,1389.9731,223.74664,1418.5298,485.39774,1472.7001,172.27902,1493.9087,491.6423,758.71875,145.5266,167.1188,494.0683,808.93555,161.45036,114.25194,471.12653,798.3734,180.68083,117.56386,452.32077,784.5914,185.221,142.2715,463.9333,424.40857,227.10948,393.23523,3
247,418.79547,1324.7638,171.25055,1325.0854,396.13583,1356.5186,187.10896,1360.2137,439.5477,1435.6763,156.57784,1434.1741,385.07828,481.70258,242.36464,362.3331,338.8872,447.25284,291.24652,351.09393,347.67514,421.24057,305.2964,352.352,356.9108,437.5976,285.402,364.80988,474.42416,419.26337,237.94006,380.68314,3
248,432.36694,1335.268,191.18398,1344.5469,409.21936,1367.9559,214.69127,1382.22,450.31003,1453.1912,156.307,1462.4213,423.62534,403.98312,246.00157,497.19458,379.8191,377.1413,289.77417,479.5813,362.80185,359.0506,288.23206,449.17413,370.34998,374.06726,279.73096,461.52866,458.3297,408.1329,205.61467,425.46115,3
249,430.69174,1339.8146,189.21246,1343.7291,404.6684,1372.3704,208.49432,1380.0779,460.67023,1449.877,168.51126,1457.3927,517.5193,328.4366,302.8772,476.09906,491.66724,290.65747,353.19604,449.66058,464.65756,283.17157,348.21497,421.8486,465.62067,304.47485,339.4097,438.7661,460.578,412.0482,213.83835,427.6548,3
250,445.4301,1329.457,198.79523,1332.104,422.46036,1363.395,220.84451,1370.29,471.1139,1438.9728,174.08698,1440.0311,540.75464,708.9801,100.60172,731.1182,549.57684,748.5023,76.402855,777.92725,524.37994,736.4267,95.99334,774.11707,507.52417,724.51056,113.801254,756.73474,463.25595,429.0889,214.62451,425.575,2
251,403.74847,1333.0304,159.86552,1326.094,380.19125,1373.5247,181.27089,1371.9073,421.0772,1438.9932,140.58102,1432.5964,544.59454,436.20715,145.26804,487.0688,544.83057,429.73737,147.2693,487.44073,514.9128,414.8322,165.18777,464.43558,510.2218,420.9804,169.09673,465.35248,428.7368,427.53116,217.58641,424.2537,3
252,433.5994,1320.3591,195.06378,1346.0623,412.54498,1350.5243,215.26959,1377.0171,455.92636,1435.1149,167.96216,1457.857,327.51776,561.225,266.5154,573.52136,274.51144,563.62616,303.31525,580.27405,267.90424,526.02783,305.92145,550.3786,284.86395,525.26086,294.52426,550.33014,457.81964,433.53766,214.24596,420.928,3
253,464.32983,1390.8005,164.02084,1366.1187,440.3572,1427.2195,193.7678,1407.0596,477.53964,1507.3322,122.33628,1484.0637,450.2547,547.699,108.29309,753.5737,409.1113,535.56854,81.01559,796.7487,397.39703,500.91003,97.7071,800.17834,401.0253,508.89447,119.24981,785.2446,473.4619,426.86356,212.63924,423.11862,3
254,448.09705,1298.7715,202.2752,1308.5634,426.78247,1325.6104,213.6739,1332.8027,475.0206,1409.7415,180.34259,1416.8496,254.57352,508.35403,424.4288,517.1042,195.28897,510.0559,471.86795,531.8773,195.66481,483.65912,476.88315,513.91345,218.99231,485.4026,455.0068,512.01355,444.42853,423.05725,231.52145,412.0152,3
255,432.9769,1325.3933,174.29085,1298.2134,406.03503,1365.8978,197.9739,1338.0824,463.71906,1440.8408,155.98524,1410.2542,496.3608,739.11426,75.920975,704.06616,515.79926,784.8908,67.187126,751.0632,493.27634,779.8538,96.89466,742.1339,471.97275,768.3634,106.44674,725.0657,409.3538,429.15704,161.59972,423.54004,2
256,424.17053,1312.9167,187.2129,1318.9613,401.3207,1345.4153,207.03925,1351.7565,446.73868,1430.2051,158.85646,1432.8639,339.18304,612.8189,219.99641,610.8949,307.39688,643.7308,246.56076,643.02014,285.32385,620.4958,270.58008,622.43317,293.85196,609.4847,262.96753,612.2613,428.33475,424.73242,196.45462,423.1916,3
257,416.23798,1325.3112,174.77713,1310.5525,394.96313,1356.5895,193.73439,1344.0769,432.86664,1432.8372,151.51486,1416.4128,366.64627,361.08203,291.02496,392.21033,335.48572,309.77536,331.1915,362.3559,342.37305,303.50845,327.23715,349.79794,347.65082,325.07477,315.78168,368.41656,447.36157,423.34323,222.89232,404.26715,2
258,420.21872,1298.2942,180.35696,1297.2124,403.05386,1329.6777,196.0303,1335.0134,440.23135,1405.9235,150.21925,1397.5276,477.9001,766.0743,203.82133,611.4549,486.15198,814.41986,203.0545,609.5584,462.3462,807.3505,198.79799,595.4361,445.45544,791.6202,206.24155,594.3491,447.1365,443.75748,233.62375,445.11755,3
259,411.7447,1367.9514,177.76927,1325.1841,391.49915,1401.8264,206.4109,1362.5995,426.23175,1490.7163,142.55945,1442.3499,438.13705,591.5321,98.77301,756.09937,403.92175,596.9338,69.86335,803.49475,390.2448,561.4457,89.32099,805.6846,391.67926,562.0209,111.80037,788.55347,478.70895,423.6624,213.7309,414.65057,3
260,435.91122,1309.4409,194.36197,1301.4836,420.32593,1341.3022,213.30927,1342.6941,440.93835,1409.428,170.01231,1396.6682,504.4436,345.72507,223.72179,302.88913,518.5196,301.01172,227.61394,264.4052,513.08875,289.14905,239.0523,256.25507,494.69284,307.53058,246.97615,271.41647,419.30176,446.00192,232.94966,415.4574,3
261,440.11438,1304.3435,204.07637,1298.2032,419.66907,1332.3147,215.38478,1323.418,462.207,1412.9254,181.0353,1401.9208,259.992,514.6592,427.30035,516.7693,202.14491,515.04395,477.8164,531.1224,203.53023,487.65292,481.6251,511.2948,226.49849,489.9441,458.795,509.65283,444.21463,428.64963,232.68597,415.2452,3
262,446.33957,1321.0852,191.5013,1352.232,422.15274,1350.4526,209.64279,1386.8406,485.13425,1434.7866,171.15215,1469.5933,523.56714,764.0239,192.75237,716.048,533.7208,814.8072,204.1292,754.1631,508.1575,804.37225,222.18471,732.55426,487.6816,787.6879,227.48312,716.0424,465.75507,433.8553,199.62529,431.89673,2
263,424.06412,1340.8186,157.21925,1347.7505,403.14703,1376.6418,176.1912,1387.3077,452.8631,1451.3882,128.87741,1455.5646,431.3432,688.9281,167.90053,660.109,414.0504,725.83997,181.86703,702.3721,389.94492,695.01013,208.69113,676.5322,386.87973,681.4674,210.98193,658.3337,442.44775,415.3029,182.0396,402.98944,2
264,430.33078,1322.8912,201.82494,1315.2407,417.76852,1357.8856,223.39198,1356.3213,439.3582,1425.9894,184.5129,1415.6741,366.23737,382.01257,160.45657,137.03995,347.42358,359.18735,155.18979,94.24309,345.09875,340.47174,173.82648,98.52936,348.97998,350.2017,180.53673,112.302666,409.86874,419.34796,220.22322,383.3783,2
265,426.6159,1316.4434,183.33536,1321.4412,404.55505,1349.4272,201.45149,1356.5398,445.78506,1426.6388,156.47937,1430.3479,417.40506,521.6973,306.12656,520.9278,387.23456,503.21915,354.60446,515.34064,386.7123,465.39734,350.6916,481.93243,389.96817,473.4436,335.75598,486.00693,449.91452,419.18625,202.56776,411.1841,1
266,408.50168,1333.6702,166.47787,1315.9868,388.8823,1369.1821,187.66809,1352.7415,430.49884,1442.7249,141.50664,1420.816,562.6661,775.72375,195.83263,624.5403,594.57263,822.391,219.23903,652.15936,587.38513,823.24335,233.51678,624.6693,562.2231,808.0919,228.95586,615.54694,433.44836,440.3867,188.20966,419.22223,3
267,409.8007,1293.8086,191.75095,1260.5531,422.12503,1334.6926,209.5658,1310.4783,387.37943,1374.8843,131.61438,1328.0895,201.65807,443.54303,244.74666,511.26328,169.12608,414.03235,246.06946,491.1598,192.3666,399.12595,241.0872,477.05353,208.1325,406.25363,237.96567,480.37927,410.16885,396.40994,332.62598,403.14807,3
268,517.78406,1043.0791,299.65408,1364.2769,461.9593,1105.0779,295.4602,1405.707,599.6313,1181.0223,363.07892,1539.2971,524.60815,934.7069,-8.359652,1099.3018,564.7454,1016.4343,-73.87014,1171.86,522.6272,1037.9832,-20.811796,1193.5321,482.37112,1006.31335,14.738052,1159.0513,622.5285,301.52695,166.06473,301.91495,3
269,426.08698,1307.262,185.61688,1304.6704,403.06607,1339.8195,202.15515,1340.8154,442.25665,1410.1199,158.09523,1403.5419,385.16522,459.86835,317.6013,488.6601,342.8693,433.8736,361.21844,476.6783,343.24698,409.0475,356.79175,449.43243,353.07495,419.9039,344.7896,459.0399,466.60016,409.88388,226.16533,405.84915,3
270,448.70172,1304.4495,190.05978,1300.8655,424.86975,1331.7532,201.62073,1323.1003,485.31152,1422.0957,170.60251,1415.4136,230.30782,500.21317,421.517,523.0714,170.66779,501.07642,469.19177,538.86816,172.54214,473.38757,477.3364,516.1009,197.36818,474.0586,454.53748,512.8653,442.52573,420.77304,230.90352,407.60373,3
271,428.32294,1303.7979,195.6908,1298.3872,406.82492,1333.227,213.34805,1324.4965,448.43137,1414.2014,174.2289,1406.3022,303.39572,456.82098,378.23752,451.93375,255.91997,449.8484,412.40582,451.85596,254.14772,429.7201,413.64297,441.66867,272.979,432.58163,395.8604,445.7224,416.1844,432.37555,222.70766,423.20837,3
272,413.47345,1294.0647,187.74336,1310.0122,389.67935,1320.5774,204.07695,1344.5519,428.52087,1396.6477,165.4716,1413.089,376.49817,450.97162,287.9117,486.05566,333.29898,419.3222,327.99622,465.53055,334.15887,398.68353,320.3961,440.27258,343.08368,412.5982,312.18036,453.47815,469.97333,421.76987,231.12407,416.89648,3
273,421.5001,1331.2656,173.46098,1305.3619,399.2651,1363.0752,196.8488,1343.775,435.0283,1440.8425,145.50041,1416.2903,359.4461,330.76538,137.64874,737.34314,338.3402,296.61353,108.4301,776.4404,341.0706,294.49652,127.55367,784.65625,342.31543,309.83475,147.98915,771.1496,446.4565,418.33563,234.89568,435.6851,3
274,430.04376,1288.4934,178.89444,1288.771,409.9929,1321.9753,197.55836,1331.1658,437.45612,1391.078,144.53001,1386.8191,566.00385,481.32187,179.73732,411.7124,564.5531,479.8442,193.6621,410.6411,540.16473,463.8388,214.13208,409.48242,533.4985,470.3888,209.6979,415.01477,448.31393,423.9472,236.09561,410.59293,3
275,410.27686,1309.4167,183.99973,1330.2488,385.06476,1345.3281,199.34007,1369.8962,441.81183,1417.4084,161.58238,1437.0038,484.0495,741.8888,150.03883,698.21344,485.13943,791.5222,150.33823,743.7583,454.9338,773.41406,179.57469,726.5528,439.59528,756.6039,188.8094,707.22107,453.69708,438.091,204.77344,425.37857,1
276,453.30273,1290.9775,211.67067,1286.8004,433.26373,1317.7001,224.57806,1312.243,471.98672,1401.391,182.94974,1392.0952,264.2466,519.1151,416.4976,521.0783,208.12675,521.9439,465.1233,534.83264,207.65387,494.41623,469.46732,514.6526,229.45642,496.25916,447.12283,513.371,441.84003,431.39328,228.20076,422.23755,3
277,443.9626,1295.028,184.66295,1278.5652,427.67053,1327.5043,204.01817,1317.1259,451.66232,1382.6235,159.46877,1367.9119,487.20538,240.67844,212.79764,212.93839,468.5802,200.5574,241.00133,169.47223,444.02505,216.26157,264.12738,188.8646,443.6143,241.29987,260.95624,214.55487,431.53497,430.55457,232.64449,421.45874,3
278,414.50296,1315.7542,179.89142,1311.2827,397.29883,1347.8553,199.1763,1349.644,433.03543,1417.9575,141.29208,1413.9293,431.07065,631.74854,185.58264,763.69867,422.20276,649.35767,162.34444,809.6319,411.66345,632.33356,175.69702,811.21954,407.2763,626.08594,192.33284,792.82587,465.34842,425.52493,261.575,432.39172,2
279,409.99023,1343.9915,169.00294,1320.0574,393.2878,1382.6752,185.9158,1358.9978,430.9313,1461.8494,145.32129,1425.376,474.625,773.01825,176.41377,490.96832,493.65515,822.92737,183.49095,475.4682,476.64172,818.47015,181.11104,452.65195,455.23276,801.9225,182.4112,455.6861,405.71252,433.01715,180.10469,414.24747,2
280,414.15805,1301.6599,174.25485,1317.7147,392.94733,1335.3448,192.81667,1355.8787,434.06476,1404.046,153.98836,1421.5326,415.09042,531.02637,270.93365,530.6512,389.2906,514.64307,320.00244,522.2146,385.73727,474.34036,314.04407,483.81894,384.96927,480.86487,302.3972,487.677,421.6838,415.97375,179.61029,414.27063,3
281,440.871,1304.0192,201.84943,1328.2048,418.27203,1337.5999,219.98758,1365.4304,474.11063,1406.6418,182.52278,1433.175,499.0176,770.1946,153.7087,761.24646,507.0465,819.7234,139.50096,810.5529,482.68198,813.2098,160.6217,806.4635,462.47125,796.3965,177.01292,786.966,456.99545,441.3993,218.1232,433.50858,3
282,410.03183,1347.4395,175.94313,1313.0834,387.40286,1386.1106,192.80383,1350.4048,440.2663,1465.8657,148.26279,1425.5203,461.18936,781.7706,113.949165,737.7027,471.14215,837.6423,110.42985,792.7587,444.70828,830.2949,139.90765,784.4497,426.58276,811.06195,151.0482,761.9126,420.3202,408.68973,163.38408,404.76535,3
283,431.70355,1325.9062,199.23848,1341.0125,408.69702,1359.43,215.80168,1378.5183,457.3808,1440.2638,169.55731,1452.1168,497.54144,749.18835,192.81508,716.6725,496.68753,804.7415,199.25522,767.6049,462.74207,785.2009,231.74588,749.03503,449.00925,767.16187,238.22777,727.7107,467.80215,435.07355,213.23845,428.60455,1
284,445.5796,1290.1368,186.19777,1302.1632,419.61224,1320.2155,200.04031,1334.6819,478.70486,1403.8892,167.01231,1413.9296,497.42532,742.5023,271.8568,303.21964,509.43304,789.91705,290.11612,277.6698,489.20575,783.92035,289.481,277.09393,469.88434,769.4453,289.46353,286.51447,442.5372,448.59653,237.34814,410.86807,3
285,450.87552,1287.7163,201.63124,1308.3531,427.90985,1314.4183,211.69118,1332.8118,482.85324,1396.6478,184.01196,1415.4929,257.12988,507.33456,426.10675,523.3453,197.4753,505.84598,475.17432,535.0973,199.26971,479.65625,479.4775,516.2777,222.8142,482.6407,457.14798,515.1467,444.81763,430.1018,232.6408,419.12195,3
286,458.86746,1291.8964,203.15479,1338.6528,441.8042,1321.8263,224.83684,1368.8369,488.9012,1398.0908,191.17618,1448.0474,415.2713,540.006,316.177,263.87048,409.6358,504.3024,337.84787,243.96904,430.75006,471.0382,330.72903,249.47586,415.94693,481.77283,322.92358,257.55557,387.6772,474.05774,201.28708,406.34473,3
287,431.03052,1288.8955,189.09573,1322.4407,406.00787,1321.952,205.17244,1358.9856,468.2531,1390.6113,173.91544,1429.2023,498.73492,775.3893,158.42403,767.647,507.24677,828.0588,143.29831,818.2934,481.908,823.3228,164.08986,815.5237,461.70056,805.3378,181.15514,795.43567,458.82764,438.63336,222.7969,434.22305,1
288,414.05856,1318.2656,188.90775,1329.0154,391.4077,1351.2761,208.57217,1365.1752,447.20526,1426.2205,169.24544,1438.9724,472.63766,746.2527,140.85747,752.8616,473.74704,793.9973,128.43208,806.209,444.3954,779.96576,155.44623,799.96893,428.45636,762.26086,172.143,777.551,453.47784,440.11725,206.87474,426.70618,3
